Group 1,Group 2,Group 3
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92000', 'Distance: 0.45201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92000', 'Distance: 0.45201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92000', 'Distance: 0.45201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92000', 'Distance: 0.45201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92000', 'Distance: 0.45201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92063', 'Distance: 0.45264']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92105', 'Distance: 0.45306']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92157', 'Distance: 0.45358']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92308', 'Distance: 0.45509']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92500', 'Distance: 0.45701']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92500', 'Distance: 0.45701']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.92857', 'Distance: 0.46058']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93333', 'Distance: 0.46534']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93750', 'Distance: 0.46951']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.93939', 'Distance: 0.47140']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94118', 'Distance: 0.47319']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94118', 'Distance: 0.47319']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94444', 'Distance: 0.47645']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94737', 'Distance: 0.47938']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94737', 'Distance: 0.47938']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94737', 'Distance: 0.47938']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94737', 'Distance: 0.47938']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.94872', 'Distance: 0.48073']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95000', 'Distance: 0.48201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95000', 'Distance: 0.48201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95000', 'Distance: 0.48201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95238', 'Distance: 0.48439']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95238', 'Distance: 0.48439']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95455', 'Distance: 0.48656']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.95455', 'Distance: 0.48656']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.96000', 'Distance: 0.49201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.96078', 'Distance: 0.49279']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.96154', 'Distance: 0.49355']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.96552', 'Distance: 0.49753']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.97297', 'Distance: 0.50498']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 0.97368', 'Distance: 0.50569']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
"['Value: 0.00000', 'Distance: 0.15292']","['Value: 1.00000', 'Distance: 0.53201']",
